EST_STORECAP_MIN,EST_STORECAP_MEAN,EST_STORECAP_MAX,CAP_EST_METHOD,MIN_EST_STORE_CAP_GAS,MEAN_EST_STORE_CAP_GAS,MAX_EST_STORE_CAP_GAS,MIN_EST_STORE_CAP_OIL,MEAN_EST_STORE_CAP_OIL,MAX_EST_STORE_CAP_OIL,MIN_CALC_STORE_CAP_GAS,MEAN_CALC_STORE_CAP_GAS,MAX_CALC_STORE_CAP_GAS,MIN_CALC_STORE_CAP_OIL,MEAN_CALC_STORE_CAP_OIL,MAX_CALC_STORE_CAP_OIL,STORE_CAP_MIN,STORE_CAP_MEAN,STORE_CAP_MAX,CAP_CAL_METHOD,EST_CAP_ENT_PRESS,OBJECTID,STORAGE_UNIT_ID,TRAP_ID,TRAP_NAME,ASSESS_UNIT_TYPE,PERIOD_MIN,COUNTRY
97.0,0.0,252.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,111,DE_S_20120926144228241,DE_T_20120926153842340,Middle Buntsandstein Daughter Unit 9,Aquifer Daughter Unit,,Germany
22.0,0.0,59.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,112,DE_S_20120926144228241,DE_T_20120926155345604,Middle Buntsandstein Daughter Unit 10,Aquifer Daughter Unit,,Germany
33.0,0.0,88.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,113,DE_S_20120926144228241,DE_T_20120926160449259,Middle Buntsandstein Daughter Unit 11,Aquifer Daughter Unit,,Germany
196.0,0.0,517.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,114,DE_S_20120926144228241,DE_T_20120926160634309,Middle Buntsandstein Daughter Unit 12,Aquifer Daughter Unit,,Germany
39.0,0.0,103.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,115,DE_S_20120926144228241,DE_T_20120926160908219,Middle Buntsandstein Daughter Unit 13,Aquifer Daughter Unit,,Germany
18.0,0.0,47.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,116,DE_S_20120926144228241,DE_T_20120926161039120,Middle Buntsandstein Daughter Unit 14,Aquifer Daughter Unit,,Germany
51.0,0.0,135.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,117,DE_S_20120926144228241,DE_T_20120926161907953,Middle Buntsandstein Daughter Unit 15,Aquifer Daughter Unit,,Germany
28.0,0.0,75.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,118,DE_S_20120926144228241,DE_T_20120926162141938,Middle Buntsandstein Daughter Unit 16,Aquifer Daughter Unit,,Germany
54.0,0.0,140.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,119,DE_S_20120926144228241,DE_T_20120926162329514,Middle Buntsandstein Daughter Unit 17,Aquifer Daughter Unit,,Germany
22.0,0.0,58.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120,DE_S_20120926144228241,DE_T_20120926162624125,Middle Buntsandstein Daughter Unit 18,Aquifer Daughter Unit,,Germany
23.0,0.0,59.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,121,DE_S_20120926144228241,DE_T_20120926162956925,Middle Buntsandstein Daughter Unit 19,Aquifer Daughter Unit,,Germany
39.0,0.0,101.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,122,DE_S_20120926163651464,DE_T_20120926164007868,Keuper Daughter Unit 1,Aquifer Daughter Unit,,Germany
16.0,0.0,42.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,123,DE_S_20120926163651464,DE_T_20120926164339357,Keuper Daughter Unit 2,Aquifer Daughter Unit,,Germany
25.0,0.0,65.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,124,DE_S_20120926163651464,DE_T_20120926164540569,Keuper Daughter Unit 3,Aquifer Daughter Unit,,Germany
18.0,0.0,47.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,125,DE_S_20120926165034644,DE_T_20120926165126109,Middle Jurassic Daughter Unit 1,Aquifer Daughter Unit,,Germany
20.0,0.0,52.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,126,DE_S_20120926165034644,DE_T_20120926165330939,Middle Jurassic Daughter Unit 2,Aquifer Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,127,DE_S_20120926165034644,DE_T_20120926170030633,Middle Jurassic Daughter Unit 3,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,128,DE_S_20120927082142391,DE_T_20120927082910801,Upper Rotliegend Daughter Unit 1,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,129,DE_S_20120927082142391,DE_T_20120927083918962,Upper Rotliegend Daughter Unit 2,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,130,DE_S_20120927082142391,DE_T_20120927084925833,Upper Rotliegend Daughter Unit 3,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,131,DE_S_20120927082142391,DE_T_20120927085438160,Upper Rotliegend Daughter Unit 4,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,139.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,132,DE_S_20120927082142391,DE_T_20120927085624989,Upper Rotliegend Daughter Unit 5,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,610.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,133,DE_S_20120927082142391,DE_T_20120927085944716,Upper Rotliegend Daughter Unit 6,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,134,DE_S_20120927082142391,DE_T_20120927090349215,Upper Rotliegend Daughter Unit 7,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,135,DE_S_20120927082142391,DE_T_20120927090641267,Upper Rotliegend Daughter Unit 8,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,136,DE_S_20120927082142391,DE_T_20120927091010057,Upper Rotliegend Daughter Unit 9,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,137,DE_S_20120927082142391,DE_T_20120927100949297,Upper Rotliegend Daughter Unit 10,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,138,DE_S_20120927102009239,DE_T_20120927102337107,Zechstein Daughter Unit 1,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,139,DE_S_20120927102009239,DE_T_20120927102748579,Zechstein Daughter Unit 2,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,140,DE_S_20120927102009239,DE_T_20120927103229238,Zechstein Daughter Unit 3,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,141,DE_S_20120927102009239,DE_T_20120927103624003,Zechstein Daughter Unit 4,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,142,DE_S_20120927102009239,DE_T_20120927104040388,Zechstein Daughter Unit 5,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,143,DE_S_20120927102009239,DE_T_20120927105312371,Zechstein Daughter Unit 6,Hydrocarbon Daughter Unit,,Germany
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,144,FR_S_20121004180123479,FR_T_20130208175443854,Dogger carbonaté ADU,Aquifer Daughter Unit,,France
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,145,FR_S_20121010172717936,FR_T_20130208175609705,Rhétien-Keuper ADU,Aquifer Daughter Unit,,France
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,146,FR_S_20121011180444778,FR_T_20130208180629933,Bundsandstein ADU,Aquifer Daughter Unit,,France
900.0,1000.0,1100.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.273,5276.326,9822.083,Method 1,0.0,147,GR_S_20121028170316538,GR_T_20121028172905328,Prinos Aquifer,Aquifer Daughter Unit,Neogene,Greece
0.0,0.0,0.0,,0.0,0.0,0.0,29.0,31.0,34.0,0.0,0.0,0.0,30.948,32.47,34.499,0.0,0.0,0.0,,0.0,148,GR_S_20121028170316538,GR_T_20121028173104236,Prinos Oil,Hydrocarbon Daughter Unit,Neogene,Greece
0.0,0.0,0.0,,3.5,4.0,4.5,0.0,0.0,0.0,917.056,1008.762,1100.467,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,149,GR_S_20121028170316538,GR_T_20121028173124731,South Kavala Gas,Hydrocarbon Daughter Unit,Neogene,Greece
11.0,11.0,35.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.862,162.538,338.622,Method 1,0.0,150,GR_S_20121028174100717,GR_T_20121028174157979,Alexandria,Aquifer Daughter Unit,Paleogene,Greece
145.0,145.0,145.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.974,679.974,679.974,Method 1,0.0,151,GR_S_20121028174100717,GR_T_20121028174254556,Thessaloniki sandstone,Aquifer Daughter Unit,Paleogene,Greece
360.0,360.0,360.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.724,1528.724,1528.724,Method 1,0.0,152,GR_S_20121028174802637,GR_T_20121028174848732,Petropoulaki,Aquifer Daughter Unit,Paleogene,Greece
0.0,0.0,0.0,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,153,GR_S_20121028174100717,GR_T_20121113134115127,Epanomi,Hydrocarbon Daughter Unit,Cretaceous,Greece
460.0,460.0,460.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.035,2068.07,4136.141,Method 1,0.0,154,GR_S_20121028174100717,GR_T_20121114120914082,Thessaloniki,Aquifer Daughter Unit,Paleogene,Greece
0.0,0.0,0.0,,0.0,13.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,155,HR_S_20121012112535449,HR_T_20121012152311873,Bokšić,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,4.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,156,HR_S_20121012112535449,HR_T_20121025131543803,Legrad,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,157,HR_S_20121025142038712,HR_T_20121025142313167,Sandrovac-1,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,158,HR_S_20121022160643340,HR_T_20121025171816750,Ivanic,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,159,HR_S_20121022160643340,HR_T_20121025173330352,Okoli,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,160,HR_S_20121022160643340,HR_T_20121025175913756,Zutica Oil,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,161,HR_S_20121022160643340,HR_T_20121025181343761,Zutica Gas,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,162,HR_S_20121022171230891,HR_T_20121025183052814,Struzec,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,163,HR_S_20121022171230891,HR_T_20121025183232635,Lipovljani,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,164,HR_S_20121025192213872,HR_T_20121025192308012,Benicanci-1,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,165,HR_S_20121026091109933,HR_T_20121026091143823,Gola Duboka-1,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,18.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,166,HR_S_20121026094809927,HR_T_20121026094957718,Kalinovac-1,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,51.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,167,HR_S_20121026100041113,HR_T_20121026100129941,Molve-1,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,168,HR_S_20121026101250442,HR_T_20121026101302432,Stari Gradac-1,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,13.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,169,HR_S_20121026103102535,HR_T_20121026103144545,Ika-1,Hydrocarbon Daughter Unit,Quaternary,Croatia
0.0,0.0,0.0,,0.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,170,HR_S_20121026121005869,HR_T_20121026121049090,Marica-1,Hydrocarbon Daughter Unit,Quaternary,Croatia
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,171,HR_S_20121026124005982,HR_T_20121026124010636,Klostar-1,Hydrocarbon Daughter Unit,Neogene,Croatia
0.0,0.0,0.0,,0.0,9.07,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.0,0.0,,0.0,172,HU_S_20120920160354720,HU_T_20120926164730022,Mehkerek I,Hydrocarbon Daughter Unit,,Hungary
0.0,63.4,0.0,Pore vol and compressibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.749,0.0,Method 2,0.0,173,HU_S_20120920160354720,HU_T_20120926170002515,Bihar_aq,Aquifer Daughter Unit,,Hungary
0.0,97.9,0.0,Pore vol and compressibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.419,0.0,Method 2,0.0,174,HU_S_20120920160325923,HU_T_20120926175528294,Békési_aq,Aquifer Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,175,HU_S_20120920160449400,HU_T_20120926180759419,Mezőtúr IV-1,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,9.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,176,HU_S_20120920160449400,HU_T_20120926181039214,Mezőtúr IV.-2,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,177,HU_S_20120920160449400,HU_T_20120926181321388,Szarvas I.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,178,HU_S_20120920160449400,HU_T_20120926181455511,Kenderes I.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,179,HU_S_20120920160449400,HU_T_20120926182825695,Fegyvernek I.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,180,HU_S_20120920160449400,HU_T_20120926183629516,Nagykörű I.,Hydrocarbon Daughter Unit,,Hungary
0.0,150.0,0.0,Pore vol and compressibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.602,0.0,Method 2,0.0,181,HU_S_20120920160449400,HU_T_20120926184202139,Nagykunsági_aq,Aquifer Daughter Unit,,Hungary
0.0,66.1,0.0,Pore vol and compressibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.252,0.0,Method 2,0.0,182,HU_S_20120920160602705,HU_T_20120926185607969,Zala-délbalatoni_aq,Aquifer Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,183,HU_S_20120920160624685,HU_T_20120926192314987,Babócsa IV.,Hydrocarbon Daughter Unit,,Hungary
0.0,72.8,0.0,Pore vol and compressibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.217,0.0,Method 2,0.0,184,HU_S_20120920160624685,HU_T_20120926192449658,Somogy-Drávavölgyi,Aquifer Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,185,HU_S_20120926215938427,HU_T_20120926215955666,Tótkomlós III.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,20.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,186,HU_S_20120926220132904,HU_T_20120926220322387,Füzesgyarmat II.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,187,HU_S_20120926221840925,HU_T_20120926222004619,Kübekháza I.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,2.08,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,188,HU_S_20120926221840925,HU_T_20120926222532526,Domaszék I.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,189,HU_S_20120926221840925,HU_T_20120926223813926,Tázlár I.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,190,HU_S_20120926224210675,HU_T_20120926224242521,Pusztamérges I.,Hydrocarbon Daughter Unit,,Hungary
0.0,0.0,0.0,,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,191,IE_S_20121004125629183,IE_T_20130110113148615,Kinsale Head gas field,Hydrocarbon Daughter Unit,Cretaceous,Ireland
0.0,40.5,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,192,IE_S_20121004125629183,IE_T_20130228103358057,NCSB A Sand,Aquifer Daughter Unit,Cretaceous,Ireland
0.0,0.0,0.0,,2.966,2.966,2.966,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,193,IT_S_20121009161621580,IT_T_20121009161625533,BAGNOLO MELLA DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,6.863,6.863,6.863,0.0,0.0,0.0,6.863,6.863,6.863,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,194,IT_S_20121010180305267,IT_T_20121010180322158,COTIGNOLA DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,17.918,17.918,17.918,0.0,0.0,0.0,17.918,17.918,17.918,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,195,IT_S_20121031102513070,IT_T_20121031102518070,GROTTOLE,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,3.321,3.321,3.321,0.0,0.0,0.0,3.321,3.321,3.321,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,196,IT_S_20121031104302098,IT_T_20121031104304082,LENO DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,2.826,2.826,2.826,0.0,0.0,0.0,2.826,2.826,2.826,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,197,IT_S_20121031111303505,IT_T_20121031111306552,PIADENA EST DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,13.38,13.38,13.38,1.019,1.019,1.019,13.38,13.38,13.38,1.019,1.019,1.019,0.0,0.0,0.0,,0.0,198,IT_S_20121031114024236,IT_T_20121031114029690,PISTICCI,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,2.074,2.074,2.074,0.0,0.0,0.0,2.074,2.074,2.074,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,199,IT_S_20121031115000333,IT_T_20121031115005661,PORTO CORSINI TERRA DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,0.434,0.434,0.434,0.0,0.0,0.0,0.434,0.434,0.434,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,200,IT_S_20121031115753458,IT_T_20121031115759380,RAPAGNANO DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,70.383,70.383,70.383,0.0,0.0,0.0,70.383,70.383,70.383,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,201,IT_S_20121031120213880,IT_T_20121031120216270,RAVENNA TERRA DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,1.357,1.357,1.357,0.0,0.0,0.0,1.357,1.357,1.357,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,202,IT_S_20121031120555489,IT_T_20121031120557645,ROMANENGO DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,1.589,1.589,1.589,0.0,0.0,0.0,1.589,1.589,1.589,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,203,IT_S_20121031120848176,IT_T_20121031120849583,S.BENEDETTO DU,Hydrocarbon Daughter Unit,,Italy
0.0,0.0,0.0,,4.442,4.442,4.442,0.0,0.0,0.0,4.442,4.442,4.442,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,204,IT_S_20121031121144036,IT_T_20121031121147723,S.POTITO DU,Hydrocarbon Daughter Unit,,Italy
